# FILE,BB_X,BB_Y,BB_WIDTH,BB_HEIGHT,DETECTION_SCORE
ce58ad39ad1599ac88f64ed58862cafc.jpg,1551.39,2816.24,146.50,177.84,0.72
ce58ad39ad1599ac88f64ed58862cafc.jpg,2770.91,730.92,219.76,246.84,0.53
ce58ad39ad1599ac88f64ed58862cafc.jpg,4558.19,1361.86,171.48,205.34,0.48
ce58ad39ad1599ac88f64ed58862cafc.jpg,2648.02,508.37,172.19,195.16,0.23
ce875f91c155e831fde7e62c2c1ce837.jpg,3139.47,2580.80,232.04,298.76,1.00
ce875f91c155e831fde7e62c2c1ce837.jpg,2526.45,1239.02,171.97,219.81,0.60
ce875f91c155e831fde7e62c2c1ce837.jpg,1028.94,1841.58,194.84,257.73,0.49
ce875f91c155e831fde7e62c2c1ce837.jpg,1551.36,681.72,114.37,134.33,0.42
ce875f91c155e831fde7e62c2c1ce837.jpg,1126.94,1751.78,218.68,313.51,0.39
ce875f91c155e831fde7e62c2c1ce837.jpg,4885.96,1039.85,135.60,169.22,0.31
ce875f91c155e831fde7e62c2c1ce837.jpg,3157.69,2894.20,151.08,191.63,0.30
ce875f91c155e831fde7e62c2c1ce837.jpg,576.05,592.58,133.05,191.03,0.28
ce875f91c155e831fde7e62c2c1ce837.jpg,4650.85,3177.77,206.13,264.41,0.25
ce875f91c155e831fde7e62c2c1ce837.jpg,2772.19,495.94,168.92,192.48,0.23
ce9d7a3f90469ad14aad987ff7d15c5f.jpg,2395.77,198.79,167.46,207.50,1.00
ce9d7a3f90469ad14aad987ff7d15c5f.jpg,797.59,1586.70,165.11,189.04,0.70
ce9d7a3f90469ad14aad987ff7d15c5f.jpg,3119.62,1375.56,139.73,192.84,0.61
ce9d7a3f90469ad14aad987ff7d15c5f.jpg,1725.39,3229.74,197.72,307.34,0.59
ce9d7a3f90469ad14aad987ff7d15c5f.jpg,3908.74,542.46,167.06,217.37,0.45
ce9d7a3f90469ad14aad987ff7d15c5f.jpg,4249.96,5.62,298.06,379.43,0.44
ce9d7a3f90469ad14aad987ff7d15c5f.jpg,564.15,1884.38,122.78,156.24,0.33
ce9d7a3f90469ad14aad987ff7d15c5f.jpg,350.62,508.86,153.83,178.68,0.32
ce9d7a3f90469ad14aad987ff7d15c5f.jpg,2962.89,1400.96,152.13,183.86,0.23
cec9b118e6efb85279ad5077b068692a.jpg,4.57,2089.80,158.70,205.51,1.00
cec9b118e6efb85279ad5077b068692a.jpg,2545.61,2978.50,169.07,214.20,0.99
cec9b118e6efb85279ad5077b068692a.jpg,4516.05,372.49,228.17,275.15,0.65
cec9b118e6efb85279ad5077b068692a.jpg,3712.18,1297.68,227.38,259.52,0.60
cec9b118e6efb85279ad5077b068692a.jpg,3520.82,995.99,228.39,260.44,0.56
cec9b118e6efb85279ad5077b068692a.jpg,2403.96,709.47,393.31,457.67,0.46
cec9b118e6efb85279ad5077b068692a.jpg,2270.56,1501.78,172.03,193.58,0.42
cec9b118e6efb85279ad5077b068692a.jpg,1060.42,1962.44,270.11,288.21,0.33
cec9b118e6efb85279ad5077b068692a.jpg,3325.08,1180.28,174.25,202.11,0.24
cec9b118e6efb85279ad5077b068692a.jpg,4582.12,833.51,240.22,271.84,0.23
cec9b118e6efb85279ad5077b068692a.jpg,4340.21,2928.71,207.80,258.45,0.22
cedf7dcfaac36ae4172e2ea551f4add5.jpg,857.77,405.54,205.08,272.15,1.00
cedf7dcfaac36ae4172e2ea551f4add5.jpg,3261.25,2815.22,252.09,317.57,1.00
cedf7dcfaac36ae4172e2ea551f4add5.jpg,1226.94,1573.26,121.50,154.09,0.87
cedf7dcfaac36ae4172e2ea551f4add5.jpg,1864.93,1659.44,217.21,266.73,0.85
cedf7dcfaac36ae4172e2ea551f4add5.jpg,588.49,1569.80,123.46,165.19,0.64
cedf7dcfaac36ae4172e2ea551f4add5.jpg,1016.77,95.48,243.59,294.18,0.53
cedf7dcfaac36ae4172e2ea551f4add5.jpg,1730.09,1947.05,776.98,1015.23,0.44
cedf7dcfaac36ae4172e2ea551f4add5.jpg,157.95,86.32,162.39,198.68,0.36
cedf7dcfaac36ae4172e2ea551f4add5.jpg,2408.74,503.60,208.41,246.56,0.29
cedf7dcfaac36ae4172e2ea551f4add5.jpg,2395.56,1311.88,185.70,223.27,0.28
cedf7dcfaac36ae4172e2ea551f4add5.jpg,1044.94,1933.14,380.43,463.43,0.25
cf0e6b7ae52b1b88c5df52fac2c16d5d.jpg,914.38,1254.00,214.61,251.39,0.96
cf24a8b5b4af810a1531ac97fd0d9fec.jpg,2027.27,2377.07,146.10,190.04,1.00
cf24a8b5b4af810a1531ac97fd0d9fec.jpg,175.30,1852.61,141.47,169.33,0.89
cf24a8b5b4af810a1531ac97fd0d9fec.jpg,4693.71,994.16,349.08,411.21,0.60
cf24a8b5b4af810a1531ac97fd0d9fec.jpg,2399.24,665.40,453.32,530.97,0.58
cf24a8b5b4af810a1531ac97fd0d9fec.jpg,4511.38,390.95,221.42,260.44,0.43
cf24a8b5b4af810a1531ac97fd0d9fec.jpg,3220.36,979.44,284.79,350.31,0.40
cf24a8b5b4af810a1531ac97fd0d9fec.jpg,2263.20,1912.92,256.44,288.12,0.37
cf24a8b5b4af810a1531ac97fd0d9fec.jpg,3755.47,945.71,247.93,289.21,0.29
cf24a8b5b4af810a1531ac97fd0d9fec.jpg,1648.72,2612.34,135.26,152.94,0.26
cf24a8b5b4af810a1531ac97fd0d9fec.jpg,471.82,2137.31,213.33,274.75,0.23
cf24a8b5b4af810a1531ac97fd0d9fec.jpg,1987.24,2782.92,151.33,206.37,0.22
cf9b997fbf26e3eaa179e94513c21df8.jpg,4855.85,2589.59,254.48,300.25,0.89
cf9b997fbf26e3eaa179e94513c21df8.jpg,91.40,2894.13,262.91,383.34,0.63
cf9b997fbf26e3eaa179e94513c21df8.jpg,142.96,1350.82,176.51,199.72,0.50
cf9b997fbf26e3eaa179e94513c21df8.jpg,2794.20,-7.27,151.90,174.29,0.49
cf9b997fbf26e3eaa179e94513c21df8.jpg,1946.88,2997.05,93.09,112.43,0.46
cf9b997fbf26e3eaa179e94513c21df8.jpg,1804.34,573.42,208.37,231.67,0.42
cf9b997fbf26e3eaa179e94513c21df8.jpg,1769.68,1272.35,160.20,186.14,0.38
cf9b997fbf26e3eaa179e94513c21df8.jpg,1868.56,1155.94,153.79,181.79,0.35
cf9b997fbf26e3eaa179e94513c21df8.jpg,2483.27,773.20,126.79,188.55,0.31
cf9b997fbf26e3eaa179e94513c21df8.jpg,2497.63,409.30,145.11,187.54,0.30
cf9b997fbf26e3eaa179e94513c21df8.jpg,423.25,165.52,152.36,190.29,0.30
cf9b997fbf26e3eaa179e94513c21df8.jpg,1470.02,1894.59,162.94,230.43,0.26
cf9b997fbf26e3eaa179e94513c21df8.jpg,1773.46,1730.49,173.88,192.35,0.22
cf9b997fbf26e3eaa179e94513c21df8.jpg,3040.20,470.95,259.23,370.11,0.22
cfd90bff647c7d4d6151ca90c1c3e428.jpg,2332.60,2209.72,181.11,226.52,1.00
cfd90bff647c7d4d6151ca90c1c3e428.jpg,4537.16,361.25,269.97,306.35,0.73
cfd90bff647c7d4d6151ca90c1c3e428.jpg,3522.26,994.73,227.52,258.60,0.51
cfd90bff647c7d4d6151ca90c1c3e428.jpg,2397.34,697.95,395.86,471.26,0.47
cfd90bff647c7d4d6151ca90c1c3e428.jpg,3280.23,965.81,309.41,356.12,0.31
cfd90bff647c7d4d6151ca90c1c3e428.jpg,4899.58,802.39,190.11,220.67,0.24
cfd90bff647c7d4d6151ca90c1c3e428.jpg,4675.50,980.59,355.49,422.06,0.21
cfe128fa0a70c190fa4a670142927d31.jpg,4430.80,70.04,173.60,208.59,0.97
cfe128fa0a70c190fa4a670142927d31.jpg,821.03,1560.56,150.63,180.39,0.76
cfe128fa0a70c190fa4a670142927d31.jpg,4915.42,1122.65,143.14,173.89,0.41
cfe128fa0a70c190fa4a670142927d31.jpg,3382.84,1332.34,280.28,318.72,0.39
cfe128fa0a70c190fa4a670142927d31.jpg,570.96,1863.91,127.31,160.60,0.33
cfe128fa0a70c190fa4a670142927d31.jpg,2199.41,1626.79,221.35,242.18,0.31
cfe128fa0a70c190fa4a670142927d31.jpg,4214.42,1054.51,180.58,203.32,0.29
cfec56657e43d98831959491568e00c1.jpg,1488.43,2637.41,228.87,298.10,1.00
cfec56657e43d98831959491568e00c1.jpg,2279.36,1910.11,240.20,293.78,1.00
cfec56657e43d98831959491568e00c1.jpg,399.28,1512.30,218.37,275.45,1.00
cfec56657e43d98831959491568e00c1.jpg,2101.33,1485.35,214.48,254.34,1.00
cfec56657e43d98831959491568e00c1.jpg,268.80,1290.27,146.96,213.79,0.66
cfec56657e43d98831959491568e00c1.jpg,66.61,2241.91,164.37,179.21,0.46
cfec56657e43d98831959491568e00c1.jpg,1192.51,23.90,112.34,131.42,0.46
cfec56657e43d98831959491568e00c1.jpg,1133.64,739.21,214.86,282.96,0.43
cfec56657e43d98831959491568e00c1.jpg,1796.53,2270.37,169.43,194.79,0.40
cfec56657e43d98831959491568e00c1.jpg,2165.27,3048.08,154.10,175.43,0.35
cfec56657e43d98831959491568e00c1.jpg,4070.55,15.10,194.74,226.01,0.31
cfec56657e43d98831959491568e00c1.jpg,2746.42,140.37,164.59,207.51,0.30
cfec56657e43d98831959491568e00c1.jpg,491.23,3046.26,177.22,227.99,0.20
d0498f39f238f6581087317cd7b8ea21.jpg,3368.66,2679.52,213.21,283.65,0.97
d0498f39f238f6581087317cd7b8ea21.jpg,2137.15,1251.49,160.51,188.09,0.43
d0498f39f238f6581087317cd7b8ea21.jpg,3372.92,2609.65,155.74,196.06,0.34
d0498f39f238f6581087317cd7b8ea21.jpg,1262.47,974.20,113.08,140.42,0.26
d0498f39f238f6581087317cd7b8ea21.jpg,412.85,1136.97,139.37,175.63,0.24
d0498f39f238f6581087317cd7b8ea21.jpg,291.50,570.57,126.54,148.16,0.22
d0498f39f238f6581087317cd7b8ea21.jpg,1368.01,730.80,193.78,227.77,0.22
d0498f39f238f6581087317cd7b8ea21.jpg,4616.25,2947.94,366.68,409.37,0.21
d0498f39f238f6581087317cd7b8ea21.jpg,1305.57,387.63,197.56,232.01,0.21
d050ec0b1583639c9aea54ad6fabf50c.jpg,4193.31,1564.52,132.87,148.07,1.00
d050ec0b1583639c9aea54ad6fabf50c.jpg,4727.02,997.18,325.86,389.60,0.93
d050ec0b1583639c9aea54ad6fabf50c.jpg,4489.81,349.77,271.44,328.88,0.44
d050ec0b1583639c9aea54ad6fabf50c.jpg,3464.07,1137.23,228.04,264.94,0.33
d050ec0b1583639c9aea54ad6fabf50c.jpg,3210.32,1139.01,165.79,197.19,0.28
d050ec0b1583639c9aea54ad6fabf50c.jpg,4113.90,1210.42,142.96,172.30,0.28
d0864b1a062bfc6c3b849a99a84a6e3e.jpg,146.83,1272.45,214.90,267.37,1.00
d0864b1a062bfc6c3b849a99a84a6e3e.jpg,1380.16,1765.97,254.01,318.94,0.92
d0864b1a062bfc6c3b849a99a84a6e3e.jpg,3569.90,2893.51,116.21,134.65,0.90
d0864b1a062bfc6c3b849a99a84a6e3e.jpg,4654.20,447.22,122.41,156.02,0.82
d0864b1a062bfc6c3b849a99a84a6e3e.jpg,2028.82,992.04,204.64,227.00,0.58
d0864b1a062bfc6c3b849a99a84a6e3e.jpg,3719.40,974.33,250.97,295.62,0.30
d0864b1a062bfc6c3b849a99a84a6e3e.jpg,3878.99,2500.68,89.82,132.58,0.23
d0864b1a062bfc6c3b849a99a84a6e3e.jpg,2051.89,2693.20,176.72,224.76,0.22
d0b7780511e1920eb1cb56700484bf9f.jpg,3294.91,1477.42,147.84,177.38,1.00
d0b7780511e1920eb1cb56700484bf9f.jpg,4070.95,641.55,267.26,308.45,0.71
d0b7780511e1920eb1cb56700484bf9f.jpg,893.39,2037.13,317.68,384.77,0.71
d0b7780511e1920eb1cb56700484bf9f.jpg,3411.83,2967.59,220.36,257.00,0.70
d0b7780511e1920eb1cb56700484bf9f.jpg,1816.58,2898.25,202.65,231.05,0.64
d0b7780511e1920eb1cb56700484bf9f.jpg,3495.03,1320.99,212.72,250.16,0.58
d0b7780511e1920eb1cb56700484bf9f.jpg,4237.52,1242.73,364.04,402.79,0.57
d0b7780511e1920eb1cb56700484bf9f.jpg,1976.67,1042.06,253.70,341.67,0.51
d0b7780511e1920eb1cb56700484bf9f.jpg,2712.45,51.49,179.85,208.29,0.47
d0b7780511e1920eb1cb56700484bf9f.jpg,2985.20,2164.02,260.55,374.84,0.39
d0b7780511e1920eb1cb56700484bf9f.jpg,3448.14,1294.31,185.42,217.45,0.37
d0b7780511e1920eb1cb56700484bf9f.jpg,2388.68,520.01,210.08,244.16,0.32
d0b7780511e1920eb1cb56700484bf9f.jpg,114.94,3112.26,124.34,144.69,0.29
d0b7780511e1920eb1cb56700484bf9f.jpg,2581.30,2029.08,140.62,181.73,0.29
d0b7780511e1920eb1cb56700484bf9f.jpg,4771.03,2001.51,217.00,242.43,0.24
d0b7780511e1920eb1cb56700484bf9f.jpg,3615.45,2134.88,145.31,180.27,0.24
d0d4523204c8b06dc8c0a5e45f0e2fcf.jpg,2481.76,1772.88,148.81,164.77,1.00
d0d4523204c8b06dc8c0a5e45f0e2fcf.jpg,4701.62,1003.39,336.31,397.38,0.63
d0d4523204c8b06dc8c0a5e45f0e2fcf.jpg,760.76,1851.62,160.39,186.96,0.35
d0d4523204c8b06dc8c0a5e45f0e2fcf.jpg,2447.89,2011.33,169.75,221.85,0.29
d0d4523204c8b06dc8c0a5e45f0e2fcf.jpg,2429.22,798.37,173.27,223.86,0.24
d0d4523204c8b06dc8c0a5e45f0e2fcf.jpg,2250.42,1927.62,193.12,251.09,0.20
d12cc803374e585d1046124f378d22c4.jpg,102.34,675.40,170.63,210.23,1.00
d12cc803374e585d1046124f378d22c4.jpg,2016.26,515.54,157.94,196.70,1.00
d12cc803374e585d1046124f378d22c4.jpg,1126.68,412.17,158.11,184.34,1.00
d12cc803374e585d1046124f378d22c4.jpg,426.07,1598.23,182.48,258.59,1.00
d12cc803374e585d1046124f378d22c4.jpg,1616.97,1938.40,224.95,307.37,1.00
d12cc803374e585d1046124f378d22c4.jpg,1467.06,463.71,191.80,212.85,1.00
d12cc803374e585d1046124f378d22c4.jpg,1935.69,1778.39,198.56,242.18,0.84
d12cc803374e585d1046124f378d22c4.jpg,816.18,1600.73,154.40,179.53,0.73
d12cc803374e585d1046124f378d22c4.jpg,598.34,747.72,231.33,263.41,0.54
d12cc803374e585d1046124f378d22c4.jpg,4330.14,1697.57,211.87,279.17,0.47
d12cc803374e585d1046124f378d22c4.jpg,1450.88,2053.38,124.44,157.88,0.43
d12cc803374e585d1046124f378d22c4.jpg,2295.45,1374.55,89.85,108.21,0.40
d12cc803374e585d1046124f378d22c4.jpg,2171.01,1489.67,213.34,296.82,0.37
d12cc803374e585d1046124f378d22c4.jpg,29.06,2315.29,159.89,210.01,0.36
d12cc803374e585d1046124f378d22c4.jpg,4240.95,207.88,223.38,281.61,0.36
d12cc803374e585d1046124f378d22c4.jpg,2495.57,629.44,160.30,189.38,0.30
d12cc803374e585d1046124f378d22c4.jpg,4908.68,1137.55,136.27,173.03,0.30
d12cc803374e585d1046124f378d22c4.jpg,4598.45,1254.67,234.08,307.58,0.29
d12cc803374e585d1046124f378d22c4.jpg,1831.69,411.21,205.25,244.77,0.24
d12cc803374e585d1046124f378d22c4.jpg,347.34,552.74,143.07,165.49,0.23
d12cc803374e585d1046124f378d22c4.jpg,4645.48,1197.18,121.11,143.25,0.22
d12cc803374e585d1046124f378d22c4.jpg,2892.06,1935.42,82.58,120.01,0.22
d16f308d48bb4bb016a2525569107310.jpg,4081.11,2264.50,218.83,270.55,1.00
d16f308d48bb4bb016a2525569107310.jpg,3869.62,3029.72,183.23,212.35,0.79
d16f308d48bb4bb016a2525569107310.jpg,2323.48,22.74,143.19,153.84,0.28
d16f308d48bb4bb016a2525569107310.jpg,3772.28,3039.12,204.84,225.63,0.20
d185366d6b4448daaf3f1249d67cc530.jpg,2057.98,2231.58,236.46,297.44,1.00
d185366d6b4448daaf3f1249d67cc530.jpg,908.46,1847.80,186.34,203.42,0.88
d185366d6b4448daaf3f1249d67cc530.jpg,2525.57,710.31,214.34,260.02,0.34
d185366d6b4448daaf3f1249d67cc530.jpg,632.29,569.90,1013.22,1229.30,0.32
d214cbe02368a55ea8e281772e61ef5b.jpg,3302.16,2024.11,227.53,265.24,1.00
d214cbe02368a55ea8e281772e61ef5b.jpg,3073.08,489.99,165.39,193.07,1.00
d214cbe02368a55ea8e281772e61ef5b.jpg,267.89,469.75,168.30,208.19,0.77
d214cbe02368a55ea8e281772e61ef5b.jpg,1287.47,647.92,205.27,226.36,0.56
d214cbe02368a55ea8e281772e61ef5b.jpg,860.46,1188.41,150.44,175.53,0.51
d214cbe02368a55ea8e281772e61ef5b.jpg,11.51,3270.16,148.04,176.22,0.44
d214cbe02368a55ea8e281772e61ef5b.jpg,307.63,1341.33,219.78,251.85,0.40
d214cbe02368a55ea8e281772e61ef5b.jpg,3557.02,2688.27,235.04,274.09,0.37
d214cbe02368a55ea8e281772e61ef5b.jpg,1.81,1934.19,139.66,163.55,0.31
d214cbe02368a55ea8e281772e61ef5b.jpg,619.28,2150.01,110.28,143.19,0.28
d214cbe02368a55ea8e281772e61ef5b.jpg,1208.59,2177.58,191.96,225.82,0.27
d214cbe02368a55ea8e281772e61ef5b.jpg,2230.11,1559.21,240.52,269.30,0.22
d214cbe02368a55ea8e281772e61ef5b.jpg,327.11,1897.23,172.00,211.48,0.22
d214cbe02368a55ea8e281772e61ef5b.jpg,2665.84,375.38,128.46,156.01,0.22
d214cbe02368a55ea8e281772e61ef5b.jpg,3408.67,1413.62,206.89,234.77,0.21
d214cbe02368a55ea8e281772e61ef5b.jpg,178.94,1594.98,178.22,213.99,0.21
d214cbe02368a55ea8e281772e61ef5b.jpg,1500.90,569.82,150.30,185.18,0.20
d2a8a657560057b8929a09573702381d.jpg,4296.04,193.65,170.79,188.04,0.98
d2a8a657560057b8929a09573702381d.jpg,3912.57,188.18,288.32,335.85,0.90
d2a8a657560057b8929a09573702381d.jpg,814.00,1592.84,146.75,168.61,0.62
d2a8a657560057b8929a09573702381d.jpg,4190.62,222.69,215.16,234.66,0.62
d2a8a657560057b8929a09573702381d.jpg,4310.54,107.02,84.33,105.41,0.26
d2a8a657560057b8929a09573702381d.jpg,557.31,1878.46,131.29,164.18,0.26
d2a8a657560057b8929a09573702381d.jpg,4869.08,394.96,118.80,150.80,0.22
d2a8a657560057b8929a09573702381d.jpg,4420.65,966.92,138.39,177.38,0.21
d2a8a657560057b8929a09573702381d.jpg,3196.79,1721.81,134.85,170.61,0.20
d354dbe841709208ca27601571577e4a.jpg,4558.89,2491.53,204.99,266.30,1.00
d354dbe841709208ca27601571577e4a.jpg,545.11,1864.90,135.30,165.65,0.30
d354dbe841709208ca27601571577e4a.jpg,3163.17,1252.08,162.81,180.67,0.29
d354dbe841709208ca27601571577e4a.jpg,4668.11,1301.21,143.02,152.03,0.27
d354dbe841709208ca27601571577e4a.jpg,3404.63,1449.81,188.82,209.21,0.21
d3eee3533f3e5166736ae271c8d7e7ab.jpg,461.31,1873.44,147.94,186.05,1.00
d3eee3533f3e5166736ae271c8d7e7ab.jpg,4505.30,1730.32,138.35,163.91,1.00
d3eee3533f3e5166736ae271c8d7e7ab.jpg,4840.77,1488.72,133.41,176.11,1.00
d3eee3533f3e5166736ae271c8d7e7ab.jpg,344.57,2771.96,198.54,228.86,0.99
d3eee3533f3e5166736ae271c8d7e7ab.jpg,4064.22,635.51,274.51,318.12,0.72
d3eee3533f3e5166736ae271c8d7e7ab.jpg,3497.57,1309.29,209.90,247.73,0.63
d3eee3533f3e5166736ae271c8d7e7ab.jpg,1481.03,1092.60,159.52,200.12,0.59
d3eee3533f3e5166736ae271c8d7e7ab.jpg,4231.56,1238.85,372.76,408.24,0.48
d3eee3533f3e5166736ae271c8d7e7ab.jpg,3254.30,1497.41,302.65,389.51,0.47
d3eee3533f3e5166736ae271c8d7e7ab.jpg,4500.68,1094.13,151.08,181.41,0.40
d3eee3533f3e5166736ae271c8d7e7ab.jpg,939.02,2067.45,230.51,255.43,0.36
d3eee3533f3e5166736ae271c8d7e7ab.jpg,1778.05,3055.23,169.63,220.66,0.32
d3eee3533f3e5166736ae271c8d7e7ab.jpg,2792.57,1446.64,261.87,289.44,0.24
d3eee3533f3e5166736ae271c8d7e7ab.jpg,3670.00,2482.57,179.01,201.97,0.23
d40376e25076bc83912cc7b711c7d8f9.jpg,4362.55,2954.28,214.60,270.26,1.00
d40376e25076bc83912cc7b711c7d8f9.jpg,4242.12,1264.22,364.63,380.40,0.81
d40376e25076bc83912cc7b711c7d8f9.jpg,934.78,2034.90,306.31,333.93,0.53
d40376e25076bc83912cc7b711c7d8f9.jpg,3478.74,1317.37,212.63,253.46,0.41
d40376e25076bc83912cc7b711c7d8f9.jpg,2455.80,440.98,293.58,361.47,0.36
d40376e25076bc83912cc7b711c7d8f9.jpg,2722.02,17.05,222.65,269.82,0.35
d40376e25076bc83912cc7b711c7d8f9.jpg,1697.67,2092.00,136.60,162.73,0.26
d40376e25076bc83912cc7b711c7d8f9.jpg,2800.58,1450.26,246.55,269.47,0.24
d40376e25076bc83912cc7b711c7d8f9.jpg,2421.55,759.22,272.15,331.07,0.22
d40376e25076bc83912cc7b711c7d8f9.jpg,3278.31,2644.94,212.76,230.69,0.22
d40376e25076bc83912cc7b711c7d8f9.jpg,4823.36,2029.66,127.88,150.62,0.20
d41ab8ab7e32f9f22b2e85e2515ba68f.jpg,4961.29,1921.40,226.99,300.63,1.00
d41ab8ab7e32f9f22b2e85e2515ba68f.jpg,4985.82,2729.37,220.72,294.52,1.00
d41ab8ab7e32f9f22b2e85e2515ba68f.jpg,565.03,-10.90,167.03,209.26,1.00
d41ab8ab7e32f9f22b2e85e2515ba68f.jpg,716.38,884.14,182.22,227.08,0.99
d41ab8ab7e32f9f22b2e85e2515ba68f.jpg,14.56,2975.41,171.83,205.80,0.93
d41ab8ab7e32f9f22b2e85e2515ba68f.jpg,1918.25,1167.58,222.36,274.77,0.76
d41ab8ab7e32f9f22b2e85e2515ba68f.jpg,2916.92,597.92,135.83,184.01,0.35
d41ab8ab7e32f9f22b2e85e2515ba68f.jpg,1924.19,2382.53,150.90,174.78,0.21
d4a298600066b3ba55f36994255db503.jpg,1867.41,2086.19,244.09,294.52,1.00
d4a298600066b3ba55f36994255db503.jpg,3793.78,867.42,204.77,252.19,0.35
d4a298600066b3ba55f36994255db503.jpg,3792.51,623.94,194.59,244.70,0.22
d504ff961a130ee3b62bf79d0dc3053a.jpg,46.96,2029.05,162.05,197.82,1.00
d504ff961a130ee3b62bf79d0dc3053a.jpg,5010.96,1465.61,138.53,186.42,0.94
d504ff961a130ee3b62bf79d0dc3053a.jpg,1015.80,2117.27,117.75,148.78,0.79
d504ff961a130ee3b62bf79d0dc3053a.jpg,2924.93,2998.75,159.51,188.83,0.79
d504ff961a130ee3b62bf79d0dc3053a.jpg,1072.82,2110.52,95.90,153.54,0.79
d504ff961a130ee3b62bf79d0dc3053a.jpg,4071.93,644.98,264.54,304.54,0.72
d504ff961a130ee3b62bf79d0dc3053a.jpg,1879.25,2146.09,151.32,185.64,0.57
d504ff961a130ee3b62bf79d0dc3053a.jpg,1955.27,2489.56,118.42,137.93,0.56
d504ff961a130ee3b62bf79d0dc3053a.jpg,2523.38,2706.79,136.04,172.79,0.52
d504ff961a130ee3b62bf79d0dc3053a.jpg,4509.43,2409.08,187.36,209.79,0.39
d504ff961a130ee3b62bf79d0dc3053a.jpg,1959.49,2170.56,116.53,134.47,0.35
d504ff961a130ee3b62bf79d0dc3053a.jpg,1988.64,1053.06,246.19,325.08,0.34
d504ff961a130ee3b62bf79d0dc3053a.jpg,4230.32,1244.64,369.37,402.81,0.34
d504ff961a130ee3b62bf79d0dc3053a.jpg,1477.76,2392.04,134.36,161.88,0.30
d504ff961a130ee3b62bf79d0dc3053a.jpg,2874.74,2989.16,117.29,155.98,0.28
d504ff961a130ee3b62bf79d0dc3053a.jpg,2391.20,2734.38,209.30,262.77,0.26
d504ff961a130ee3b62bf79d0dc3053a.jpg,3473.41,1308.44,213.25,241.57,0.22
d504ff961a130ee3b62bf79d0dc3053a.jpg,4112.61,2539.96,189.70,222.85,0.21
d57a253707f34798533532dbc1c35dc2.jpg,3780.43,2741.16,265.94,327.68,0.93
d57a253707f34798533532dbc1c35dc2.jpg,314.94,2984.24,244.50,327.71,0.91
d5c2c812b499d1af9433889774b91f7a.jpg,2572.84,1517.37,245.32,258.71,1.00
d5c2c812b499d1af9433889774b91f7a.jpg,2891.27,2667.56,213.31,276.08,0.40
d5c2c812b499d1af9433889774b91f7a.jpg,2968.28,2108.75,315.48,449.43,0.30
d5c2c812b499d1af9433889774b91f7a.jpg,1589.60,1552.20,109.58,149.39,0.28
d60f1d8284a09d89355f1c19e4d9d7f0.jpg,14.83,3099.03,211.77,244.13,0.81
d60f1d8284a09d89355f1c19e4d9d7f0.jpg,712.48,1862.80,207.86,269.77,0.51
d60f1d8284a09d89355f1c19e4d9d7f0.jpg,4270.79,78.29,217.82,256.74,0.43
d60f1d8284a09d89355f1c19e4d9d7f0.jpg,2260.95,1606.19,210.42,239.64,0.40
d60f1d8284a09d89355f1c19e4d9d7f0.jpg,803.00,1587.04,157.96,180.77,0.35
d60f1d8284a09d89355f1c19e4d9d7f0.jpg,4238.85,256.78,170.93,205.13,0.33
d60f1d8284a09d89355f1c19e4d9d7f0.jpg,970.22,1719.33,123.07,158.37,0.27
d60f1d8284a09d89355f1c19e4d9d7f0.jpg,174.58,850.95,167.97,186.70,0.25
d60f1d8284a09d89355f1c19e4d9d7f0.jpg,4781.12,1054.45,141.12,164.66,0.24
d60f1d8284a09d89355f1c19e4d9d7f0.jpg,1095.97,972.48,173.24,203.80,0.22
d60f1d8284a09d89355f1c19e4d9d7f0.jpg,837.62,2609.29,236.59,277.35,0.21
d60f1d8284a09d89355f1c19e4d9d7f0.jpg,1377.29,2813.47,137.81,182.27,0.21
d671709a7e04e3fa85fc73d5110238df.jpg,2668.53,1665.25,215.82,260.29,1.00
d671709a7e04e3fa85fc73d5110238df.jpg,4221.59,1256.46,124.84,164.68,0.35
d686806bb72be02cd8694e8b20b5ec58.jpg,2890.55,728.12,208.89,246.54,1.00
d686806bb72be02cd8694e8b20b5ec58.jpg,3880.81,344.64,204.82,241.46,1.00
d686806bb72be02cd8694e8b20b5ec58.jpg,177.01,19.33,181.24,214.67,0.70
d686806bb72be02cd8694e8b20b5ec58.jpg,2881.75,1357.79,101.84,117.93,0.50
d686806bb72be02cd8694e8b20b5ec58.jpg,687.87,953.21,115.51,152.25,0.34
d686806bb72be02cd8694e8b20b5ec58.jpg,960.41,547.10,121.20,133.00,0.27
d686806bb72be02cd8694e8b20b5ec58.jpg,188.45,1124.07,119.21,144.14,0.25
d69b29d556234458f79ecb4300d3b53b.jpg,1651.96,48.88,178.81,251.51,1.00
d69b29d556234458f79ecb4300d3b53b.jpg,222.45,2996.95,153.30,187.41,0.58
d69b29d556234458f79ecb4300d3b53b.jpg,947.27,29.32,108.20,129.57,0.31
d69b29d556234458f79ecb4300d3b53b.jpg,1061.02,263.92,145.27,179.70,0.25
d69b29d556234458f79ecb4300d3b53b.jpg,1822.92,249.64,249.94,284.00,0.24
d69b29d556234458f79ecb4300d3b53b.jpg,1105.93,685.93,149.47,192.91,0.21
d6e9d156df70da7a6199edcb2f527c61.jpg,3456.83,2101.07,217.14,240.34,0.83
d6e9d156df70da7a6199edcb2f527c61.jpg,3522.77,2570.25,247.66,306.63,0.44
